0.1,1,0,41,17,2,52,58,35,21,6,8,12,43,62,3,51,26,28,60,24,48,42,25,31,46,23,5,44,29,27,32,30,39,50,38,22,63,11,1,53,33,47,9,56,40,18,16,7,45,59,20,55,4,54,15,36,10,19,13,34,49,14,61,37,57,1837.74 
0.1,1,39,21,6,44,49,45,32,62,38,3,26,46,18,58,29,0,1,34,7,56,28,23,2,36,43,60,20,37,54,61,10,63,35,25,50,13,24,41,59,12,52,40,14,51,15,48,33,17,22,16,31,9,30,57,8,19,42,4,55,53,5,47,11,27,1833.07 
0.1,1,43,62,57,60,49,35,59,19,15,27,32,54,45,58,48,23,46,9,52,30,20,56,25,24,37,5,2,6,17,44,3,28,12,11,40,47,13,7,18,29,26,10,36,41,8,33,61,53,63,34,14,39,22,4,1,0,31,38,21,16,51,55,50,42,1832.05 
0.1,1,13,1,24,18,58,7,49,3,15,27,26,9,61,38,28,35,0,54,56,40,11,55,45,4,10,17,22,41,50,23,12,20,60,59,33,46,48,29,37,47,6,19,63,30,31,8,39,36,2,16,32,57,62,44,42,5,25,51,21,14,34,43,53,52,1865.42 
0.1,1,39,26,12,63,48,17,50,35,11,19,61,23,62,5,22,21,31,28,57,34,49,0,43,53,1,25,16,32,55,15,2,36,3,8,29,37,38,30,42,60,24,7,46,18,51,10,40,44,59,13,27,56,52,54,14,20,45,47,33,58,41,4,9,6,1821.72 
0.1,1,4,40,8,28,0,39,35,13,61,51,16,2,33,27,7,59,41,11,37,56,53,1,17,3,31,38,22,12,47,45,19,23,60,20,48,43,6,24,52,58,26,63,62,10,50,18,5,30,14,29,42,57,46,21,54,44,34,36,25,15,32,55,9,49,1862.7 
0.1,1,2,5,10,39,60,12,58,11,33,63,14,37,13,43,18,62,54,16,40,17,8,48,25,45,51,23,57,29,55,0,47,31,3,46,34,42,61,27,44,22,20,4,59,35,1,30,9,6,52,21,49,36,24,41,56,32,50,53,7,19,28,15,26,38,1845.46 
0.1,1,10,17,28,25,35,39,56,23,61,14,0,48,9,57,32,41,30,20,44,4,53,12,5,34,50,60,24,46,13,52,15,26,63,55,54,1,2,11,22,58,36,7,38,59,29,27,8,47,31,49,3,42,18,19,45,40,33,16,21,43,51,6,62,37,1848.5 
0.1,1,13,19,15,41,29,42,10,3,52,27,62,6,4,26,60,8,51,56,53,18,32,45,46,43,38,0,11,37,2,58,54,30,9,24,5,16,39,40,20,50,59,21,57,33,17,23,61,47,55,36,7,14,12,25,48,63,1,35,44,34,49,31,28,22,1835.95 
0.1,1,27,38,12,50,16,3,48,32,59,44,49,45,10,29,30,51,46,5,41,23,55,37,1,34,36,35,0,8,43,21,60,61,22,6,7,52,4,18,42,63,13,58,33,24,19,31,40,2,62,39,25,26,47,14,28,9,57,56,53,54,15,11,17,20,1871.4 
0.1,1,10,43,24,0,4,31,22,41,48,33,19,13,5,2,30,28,47,52,54,40,9,37,26,36,45,17,23,7,18,63,20,61,8,12,32,51,58,38,11,56,15,34,25,3,27,42,49,29,60,35,21,14,55,53,46,50,57,39,6,62,44,1,59,16,1899.39 
0.1,1,60,53,43,37,58,1,52,44,4,48,32,56,21,29,8,15,7,45,9,2,0,50,38,28,22,42,13,51,12,55,49,62,19,6,54,16,23,47,20,10,25,3,57,46,26,14,33,41,36,40,27,18,63,30,5,61,35,17,24,34,11,59,31,39,1824.78 
0.1,1,33,25,37,1,15,54,42,29,56,52,14,50,39,60,51,3,4,9,48,62,23,31,18,21,44,24,5,41,38,63,8,35,49,61,59,27,32,20,45,28,43,13,34,58,40,2,12,53,55,0,16,11,19,22,10,26,46,36,57,7,30,17,47,6,1862.09 
0.1,1,59,46,24,31,6,15,16,62,20,45,58,25,8,5,57,2,63,61,48,17,18,44,26,27,39,21,28,52,40,54,7,55,32,14,29,41,38,36,33,37,43,34,42,12,35,19,9,3,1,60,56,22,49,30,4,47,10,0,53,51,11,23,50,13,1864.9 
0.1,1,39,40,41,63,0,18,38,58,7,9,27,21,49,10,6,50,4,55,13,32,5,59,28,57,45,61,34,30,37,47,8,51,11,24,44,2,26,20,17,25,12,29,19,62,3,1,48,60,53,35,56,31,14,23,46,54,52,42,22,43,16,36,15,33,1857.63 
0.1,1,46,61,26,41,25,49,29,8,16,47,34,58,57,7,36,30,62,37,11,6,50,28,38,60,0,9,59,40,17,24,4,3,15,21,52,56,48,32,22,10,14,54,53,27,18,31,2,42,13,39,5,20,23,43,51,19,55,33,44,35,12,1,45,63,1820.31 
0.1,1,13,32,14,1,16,28,42,31,19,7,63,38,54,11,53,58,4,21,24,62,33,57,12,25,23,17,43,9,46,5,55,37,0,56,20,41,50,6,27,22,61,59,30,47,35,2,3,39,8,18,29,51,48,52,49,45,36,26,40,44,60,15,10,34,1820.63 
0.1,1,19,39,36,9,28,3,14,55,20,21,27,45,24,38,51,7,35,37,1,0,62,59,40,31,13,52,15,41,5,33,61,43,46,32,2,12,6,34,22,10,23,4,56,11,50,49,29,42,54,17,63,57,53,8,18,16,58,47,26,30,48,60,44,25,1898.1 
0.1,1,57,29,2,28,27,42,48,46,16,6,37,19,32,10,14,53,44,39,58,52,55,12,43,13,8,23,40,9,36,18,30,38,15,11,35,34,17,50,62,24,33,7,60,41,59,31,4,45,25,1,47,20,0,56,22,3,51,21,63,26,5,54,49,61,1898.36 
0.1,1,6,42,19,9,45,21,63,41,7,22,37,29,27,54,16,14,4,12,62,52,11,61,35,13,8,43,38,44,32,46,58,30,60,3,0,5,31,53,50,36,24,55,57,59,28,39,26,20,40,2,1,10,33,15,48,47,23,56,34,18,17,49,25,51,1842.88 
0.1,1,30,7,8,35,28,38,42,39,31,44,15,47,61,56,9,45,23,60,33,34,16,18,10,52,2,14,3,37,24,6,59,41,13,21,5,22,20,53,57,43,26,11,40,51,50,19,63,62,32,29,25,46,49,27,54,4,1,36,55,17,48,12,0,58,1833.73 
0.1,1,58,24,44,38,0,37,53,32,27,9,60,51,43,23,12,19,18,17,55,6,36,25,50,62,30,2,56,14,5,20,1,46,28,45,13,40,34,7,41,21,57,8,16,39,22,3,10,63,33,11,31,4,48,52,29,49,42,47,15,54,26,61,35,59,1803.41 
0.1,1,41,56,0,59,37,62,55,52,1,58,16,42,20,28,11,44,40,53,22,13,31,10,45,6,24,51,14,54,27,63,33,8,19,35,21,4,3,57,2,30,46,43,48,23,60,26,34,47,18,15,9,12,38,5,61,7,25,29,49,50,17,39,32,36,1870.55 
0.1,1,28,49,52,51,19,50,34,11,33,1,18,54,56,59,25,3,29,23,57,22,30,21,60,43,55,35,42,31,5,8,13,58,32,38,15,12,47,7,0,63,17,2,10,53,36,61,46,16,27,37,62,14,26,39,44,40,48,9,20,4,45,24,41,6,1897.56 
0.1,1,18,12,52,21,7,42,0,3,15,11,58,47,27,44,24,62,63,10,6,38,20,16,28,5,23,57,8,32,40,59,51,50,54,19,45,4,56,14,46,2,39,30,37,26,22,53,34,33,41,35,55,36,49,48,9,31,43,25,13,61,17,29,60,1,1831.92 
0.1,1,26,40,43,22,47,44,37,4,31,48,20,34,49,1,19,27,28,50,16,46,24,56,54,35,59,42,52,9,18,58,30,3,15,23,8,41,51,25,6,21,2,7,36,10,55,39,61,62,0,33,60,12,45,17,53,63,32,38,13,5,29,11,57,14,1796.21 
0.1,1,37,20,57,40,17,38,43,30,22,60,7,13,21,23,63,0,18,16,11,46,6,10,39,48,50,24,28,51,12,25,49,58,35,5,59,42,32,29,31,33,41,26,44,45,4,54,15,27,53,62,56,3,61,36,55,1,9,14,19,34,2,8,52,47,1855.12 
0.1,1,43,15,7,27,31,59,25,53,28,63,12,8,52,5,44,11,41,38,39,2,58,14,56,16,62,30,35,29,57,20,10,45,60,50,6,55,26,51,24,33,21,49,17,19,9,42,46,0,13,34,61,23,54,47,32,36,37,1,22,3,40,4,18,48,1833.15 
0.1,1,15,34,4,35,17,51,14,13,11,25,48,26,49,6,58,28,30,36,24,29,20,44,45,62,39,10,55,63,57,9,42,5,52,37,56,27,12,2,3,41,47,54,18,21,43,16,7,31,22,33,1,40,61,8,50,46,38,59,60,23,19,53,0,32,1890.64 
0.1,1,7,10,5,38,46,21,6,35,40,58,31,52,60,56,28,2,15,4,36,3,17,16,32,59,18,61,26,24,53,57,45,30,48,49,19,41,20,12,9,43,54,27,33,55,1,23,63,8,44,11,13,42,39,14,62,47,50,51,25,22,34,0,29,37,1838.91 
0.1,1,32,45,60,40,44,37,47,3,6,7,38,10,9,0,35,34,22,21,28,16,59,11,12,17,5,30,14,50,54,2,19,46,15,1,55,62,27,36,31,61,4,18,23,39,56,13,20,41,63,33,24,25,57,49,53,43,48,52,58,51,8,29,26,42,1828.06 
0.1,1,48,54,42,44,24,33,26,35,30,20,23,53,32,58,3,21,2,41,52,25,8,36,49,57,34,62,45,39,50,19,51,60,0,5,40,4,12,13,47,7,17,9,29,27,63,16,31,6,10,1,38,55,61,28,37,18,46,43,22,14,11,56,59,15,1894.45 
0.1,1,56,45,10,33,31,37,29,34,18,32,38,47,9,13,11,0,40,4,43,12,22,6,23,8,59,44,42,28,53,19,20,35,24,39,15,16,63,55,58,52,57,60,25,5,3,36,27,30,61,49,14,21,46,48,62,26,50,2,1,7,54,51,17,41,1847.61 
0.1,1,50,51,40,14,8,21,38,36,32,5,45,25,62,56,59,49,12,11,19,16,48,60,17,9,46,53,47,37,29,61,58,57,52,33,22,23,24,63,20,13,39,31,30,42,4,15,10,28,43,0,6,2,35,44,7,3,54,26,34,55,41,18,1,27,1867.63 
0.1,1,58,44,59,28,14,18,25,37,50,5,46,9,57,31,56,29,32,21,2,54,40,20,53,33,7,27,45,24,22,49,55,42,19,34,26,60,52,23,63,30,0,62,1,17,35,3,36,11,15,47,39,61,38,4,41,8,16,13,43,51,48,6,10,12,1861.26 
0.1,1,17,21,52,16,51,36,4,30,27,6,29,61,40,55,13,5,10,8,33,47,11,43,62,38,23,54,3,19,35,37,34,25,28,12,44,26,56,48,49,14,53,39,15,20,0,50,58,1,24,45,46,42,60,31,32,59,57,2,22,9,18,41,7,63,1834.19 
0.1,1,47,59,1,22,53,45,24,26,48,34,61,13,46,29,52,4,8,6,5,57,51,62,41,56,9,2,54,38,10,18,0,58,42,15,16,50,11,35,33,40,49,7,39,25,31,60,36,37,30,63,3,43,12,23,19,14,44,27,28,17,20,55,21,32,1875.89 
0.1,1,45,59,54,50,43,51,3,38,47,32,4,10,22,49,19,57,52,6,24,42,48,39,1,11,44,5,8,55,56,53,33,41,61,21,9,31,26,20,0,16,34,58,2,46,37,35,40,7,60,25,23,17,12,30,14,62,27,36,28,13,29,18,15,63,1885.99 
0.1,1,37,4,33,9,44,6,41,49,27,2,24,35,58,0,60,20,8,63,34,40,38,7,32,13,22,1,50,29,62,55,57,31,5,18,61,12,14,16,56,47,17,42,52,51,19,39,46,59,48,45,54,11,3,10,26,30,36,53,21,25,28,43,23,15,1891.29 
0.1,1,13,23,51,42,47,28,53,37,58,52,8,4,38,29,9,15,50,34,18,36,56,41,19,62,12,43,45,46,61,54,55,49,2,16,17,27,48,10,6,59,1,22,0,7,60,32,39,31,25,26,63,57,20,14,30,11,44,3,35,21,33,24,40,5,1879.9 
0.1,1,48,1,34,35,22,20,54,63,18,5,9,49,23,31,21,53,16,42,28,6,3,19,7,27,33,10,57,15,12,41,11,17,8,62,39,43,60,59,40,38,58,36,32,24,61,4,45,46,55,50,13,52,0,56,51,37,44,2,30,29,25,26,14,47,1831.31 
0.1,1,12,44,1,2,39,15,22,41,52,5,3,8,13,6,16,53,20,38,17,37,46,36,25,19,59,30,43,56,63,7,9,60,11,32,48,18,50,28,27,10,4,55,14,49,23,62,29,61,51,45,58,54,47,31,21,33,40,34,0,57,24,42,35,26,1803.29 
0.1,1,15,25,60,32,39,53,3,48,19,38,58,9,23,20,63,43,1,45,51,33,55,8,0,22,4,44,7,42,5,11,57,36,16,54,27,49,21,50,13,52,29,6,40,46,59,30,62,10,18,47,24,28,2,26,37,61,17,35,12,41,34,14,31,56,1877.29 
0.1,1,2,15,4,53,29,37,56,0,58,34,59,25,10,21,30,48,36,46,11,41,50,35,28,18,61,5,27,19,54,9,47,12,32,14,38,55,7,8,1,52,26,23,51,62,45,39,44,33,3,13,63,6,24,60,43,16,57,17,20,42,22,49,31,40,1834.1 
0.1,1,30,28,51,36,53,58,17,11,19,21,52,12,2,39,47,63,61,5,23,43,6,37,20,59,46,16,13,32,44,55,42,48,9,10,29,25,34,15,0,3,57,18,8,62,27,50,7,60,38,14,49,24,4,40,41,45,26,35,56,22,54,1,33,31,1833.36 
0.1,1,54,44,3,47,16,40,15,45,21,14,0,36,38,23,50,42,60,6,30,28,55,5,13,1,7,10,51,2,59,33,48,58,18,53,46,12,29,63,52,11,17,8,57,4,34,56,31,27,9,19,25,24,41,22,39,20,49,62,35,37,32,61,26,43,1828.9 
0.1,1,30,41,61,57,5,40,54,51,18,47,59,35,44,29,28,4,36,22,9,6,38,50,34,26,3,58,0,39,37,27,19,53,24,52,33,62,7,2,42,48,21,12,17,45,31,49,11,56,10,25,32,43,46,13,23,20,1,8,15,55,60,16,14,63,1861 
0.1,1,29,12,22,23,43,19,3,49,10,6,0,35,24,25,56,33,5,28,37,20,31,13,40,27,15,14,30,11,32,44,61,45,8,2,62,59,4,1,9,17,41,47,7,39,50,52,38,26,36,51,21,16,57,46,63,54,58,53,18,42,60,34,48,55,1800.83 
0.1,1,28,55,1,15,42,9,58,43,60,40,35,13,53,21,63,19,57,52,18,25,12,54,7,36,38,3,26,47,59,41,34,10,22,27,4,20,31,39,14,5,17,8,37,45,61,6,46,44,62,49,50,32,24,51,11,33,56,23,29,2,48,0,16,30,1882.27 
0.1,1,26,53,19,47,60,45,14,24,35,40,6,63,36,27,58,39,29,50,1,10,57,44,48,32,12,30,33,51,3,59,42,54,49,43,22,4,17,62,15,55,9,61,28,7,41,23,20,18,11,31,38,13,5,46,25,21,2,34,16,52,8,56,37,0,1866 
0.1,1,32,29,8,31,41,34,27,14,24,53,44,57,60,58,3,15,46,35,19,28,56,16,61,54,13,21,52,51,25,22,42,47,43,18,11,49,6,33,36,50,4,37,23,12,62,40,45,30,20,5,59,1,39,0,55,9,63,38,2,48,10,26,7,17,1891.66 
0.1,1,23,1,40,24,37,4,10,11,50,15,48,59,52,39,56,38,46,26,58,25,49,3,12,33,45,62,36,61,51,60,14,31,34,22,63,44,19,20,29,55,43,5,57,2,16,54,53,18,35,6,0,30,42,21,32,47,27,17,8,9,41,13,7,28,1851.1 
0.1,1,50,46,33,26,57,55,58,29,31,30,20,16,40,12,6,61,7,53,48,1,42,35,2,49,62,43,25,14,39,22,24,21,5,3,10,18,38,51,63,45,52,4,56,17,11,28,59,0,37,27,41,36,47,23,13,15,9,34,32,54,19,8,44,60,1844.87 
0.1,1,37,14,62,53,50,48,43,0,58,39,7,13,16,18,32,15,47,12,33,52,55,19,38,59,56,30,22,2,3,28,29,5,31,36,40,1,21,11,24,25,41,4,44,57,35,54,46,49,51,34,61,6,23,63,17,60,42,8,9,26,27,10,20,45,1833.48 
0.1,1,42,34,58,28,15,35,44,51,22,41,29,33,25,0,21,40,63,43,55,32,16,38,46,45,23,11,17,60,47,48,30,7,26,50,18,56,39,57,8,59,24,54,4,53,5,36,49,3,13,27,2,61,62,31,14,12,10,20,9,1,37,52,6,19,1822.9 
0.1,1,15,0,40,58,50,20,62,22,44,49,55,34,11,19,37,17,52,16,47,43,3,54,60,61,33,48,6,38,51,41,30,8,4,35,31,24,32,2,7,27,1,57,28,45,63,23,46,56,59,42,12,9,10,18,13,53,39,21,26,29,14,36,5,25,1857.93 
0.1,1,22,17,8,12,56,45,2,11,26,53,24,49,5,27,36,62,19,30,34,1,50,54,4,13,63,52,16,35,59,23,61,60,57,0,7,20,21,41,40,58,55,43,10,37,9,6,32,25,15,3,18,42,48,44,38,14,33,39,31,29,47,46,51,28,1827.62 
0.1,1,6,7,44,9,41,21,47,1,62,31,17,43,52,40,0,56,37,50,10,25,55,49,4,23,61,53,59,12,20,19,24,60,39,29,2,32,28,16,51,14,13,30,57,8,11,38,58,15,26,5,33,27,3,18,45,36,34,54,63,48,35,46,42,22,1875.61 
0.1,1,21,5,0,9,29,27,2,44,17,58,51,13,60,12,59,33,41,26,28,57,46,43,25,24,20,11,14,3,7,49,18,40,16,61,1,30,45,36,50,42,48,63,32,31,19,15,6,37,34,52,22,39,38,35,47,8,56,54,62,4,23,55,10,53,1816.43 
0.1,1,35,53,30,39,6,44,63,7,11,27,51,43,2,5,10,33,12,19,29,46,4,34,61,24,50,31,47,21,41,20,49,32,55,57,23,3,9,18,26,17,56,58,15,52,13,16,42,54,14,8,28,40,45,37,25,38,0,62,48,60,59,1,22,36,1830.27 
0.1,1,40,61,28,0,51,46,34,33,56,5,17,10,57,22,20,45,58,30,29,42,1,47,48,60,13,59,3,37,36,41,15,53,6,32,62,31,2,52,7,43,11,16,14,25,8,19,26,55,24,39,50,27,49,35,18,21,12,23,9,63,54,4,38,44,1867.63 
0.1,1,29,46,34,12,8,55,25,33,7,28,20,51,44,57,41,15,2,35,60,23,54,36,63,9,37,58,49,59,13,3,52,53,61,21,4,62,32,38,14,31,16,43,30,0,10,50,27,11,22,42,56,45,39,26,17,1,18,40,5,47,19,6,48,24,1898.57 
0.1,1,57,4,18,12,40,32,42,53,2,51,45,49,48,39,10,44,56,5,15,61,62,28,26,25,31,8,60,29,63,7,33,46,37,14,58,41,23,13,3,43,54,16,22,38,27,9,50,17,1,11,6,55,21,47,36,52,24,0,20,59,34,30,19,35,1836.17 
0.1,1,41,61,1,47,33,23,3,59,2,9,45,25,17,42,44,6,4,12,24,60,8,38,29,39,10,18,13,30,51,0,21,52,16,20,32,49,22,46,11,36,5,53,58,15,7,43,55,48,28,62,56,54,40,34,63,27,31,26,37,19,50,35,57,14,1877.33 
0.1,1,34,35,29,7,0,3,56,15,50,19,25,11,9,45,6,41,48,23,58,49,37,12,8,30,26,47,24,46,43,21,22,54,36,60,1,16,40,33,10,18,39,61,32,14,17,52,44,4,59,62,53,55,42,51,38,27,13,20,31,5,2,57,28,63,1849.3 
0.1,1,22,47,60,25,46,7,21,28,3,1,12,18,5,36,57,42,0,41,53,32,51,55,13,37,38,63,9,58,62,8,54,35,11,27,45,15,23,19,31,30,39,52,44,56,6,34,14,24,40,48,59,43,17,29,10,50,26,2,4,16,61,20,49,33,1850.81 
0.1,1,11,52,41,24,53,6,36,47,55,0,4,37,28,56,39,34,45,40,43,27,21,58,13,22,16,46,15,38,2,29,59,3,8,32,44,30,61,20,49,63,9,51,18,1,31,54,17,23,33,35,12,5,7,26,48,60,62,25,10,14,19,50,42,57,1868.06 
0.1,1,54,25,4,10,20,60,24,3,0,2,5,46,43,30,34,27,33,29,35,23,22,63,49,32,16,6,59,40,62,21,56,19,42,26,36,39,38,37,9,45,47,28,57,17,15,18,44,7,1,41,48,31,53,61,11,51,8,52,12,13,50,14,58,55,1850.99 
0.1,1,25,49,53,0,36,56,19,22,14,50,32,58,6,18,40,20,59,31,30,55,16,61,47,21,62,35,26,1,44,17,37,12,48,46,63,15,34,52,13,27,7,42,54,24,9,2,4,11,8,41,38,45,57,43,28,60,33,39,10,51,5,29,23,3,1843.07 
0.1,1,53,0,17,26,19,50,36,44,40,34,8,37,10,29,42,24,38,1,55,16,48,20,14,58,4,23,60,27,52,6,62,12,3,33,61,56,54,46,7,18,28,5,2,45,43,41,15,30,11,32,51,31,35,13,57,9,63,49,47,39,21,22,25,59,1831.64 
0.1,1,56,24,29,54,50,31,45,27,63,39,28,13,18,8,60,58,43,48,12,34,37,32,19,22,51,61,49,5,0,1,16,6,3,11,30,41,7,15,35,57,40,21,52,17,36,62,9,26,2,42,47,4,25,38,10,23,14,46,55,59,44,20,53,33,1843.95 
0.1,1,36,0,8,13,18,3,51,2,15,58,11,17,52,33,54,41,30,4,24,32,25,56,22,16,9,31,34,26,61,37,63,62,10,55,40,5,53,50,23,45,19,43,12,42,57,28,46,29,39,20,14,7,48,44,6,59,47,21,49,27,1,38,35,60,1847.45 
0.1,1,47,12,16,29,21,57,25,19,3,31,45,44,63,35,14,17,50,26,38,52,43,18,4,8,10,1,11,56,36,61,41,9,32,22,6,15,40,51,0,60,58,42,53,37,34,28,59,24,54,48,23,5,39,62,55,7,33,20,30,27,46,13,2,49,1840.14 
0.1,1,52,17,18,38,5,42,36,60,26,10,3,35,54,33,32,9,21,2,28,14,47,23,51,4,13,0,43,48,61,50,25,37,39,56,16,40,29,58,20,44,57,34,1,31,11,8,41,15,7,49,45,19,63,12,27,22,24,53,62,46,30,55,6,59,1862.81 
0.1,1,44,25,59,20,27,23,15,58,18,55,50,6,32,16,10,38,14,33,39,51,24,61,63,37,11,46,4,28,62,49,45,40,31,53,52,3,36,30,1,56,43,48,34,13,19,12,26,29,35,7,5,8,47,41,17,60,9,2,57,42,0,54,21,22,1831.12 
0.1,1,34,16,1,53,22,45,25,23,27,60,32,13,17,10,18,47,20,19,29,40,35,48,6,21,51,43,30,63,49,2,14,11,12,33,46,4,26,8,56,59,50,52,55,41,58,38,57,7,42,15,36,5,62,28,37,39,0,31,24,44,54,61,9,3,1861.11 
0.1,1,18,26,0,3,8,6,58,23,55,51,46,27,25,53,49,20,19,31,42,33,1,40,7,56,17,60,28,43,41,37,57,16,32,36,13,24,50,62,48,30,52,54,39,29,2,14,5,45,34,22,4,63,10,35,21,12,38,47,44,15,61,59,11,9,1883.88 
0.1,1,46,17,25,6,7,47,18,45,51,44,35,34,52,58,42,27,60,21,38,33,49,62,9,36,11,39,5,3,10,57,53,37,43,4,0,28,30,24,50,2,48,41,56,22,40,63,59,12,20,15,32,19,8,26,23,54,13,16,55,61,31,14,29,1,1810.52 
0.1,1,27,2,49,4,20,45,39,51,40,46,10,41,62,12,31,34,63,19,50,56,52,55,33,53,32,8,28,11,38,13,29,14,7,24,57,54,58,61,16,59,30,17,35,48,23,26,5,25,47,1,42,43,37,3,60,9,44,6,22,15,0,36,21,18,1866.47 
0.1,1,12,27,41,23,47,50,51,40,48,37,34,7,46,36,6,26,39,0,21,56,49,2,42,60,57,43,24,52,59,28,29,38,32,44,5,10,58,53,13,22,14,19,20,1,30,45,16,62,17,3,8,25,63,9,11,15,4,33,35,61,54,31,18,55,1860.24 
0.1,1,31,18,2,42,4,7,63,30,39,34,53,55,22,46,40,14,10,61,15,27,29,62,23,13,51,58,56,32,57,8,48,20,17,12,44,24,28,37,50,43,21,60,25,47,5,45,6,26,1,19,3,52,36,11,41,33,0,16,38,35,49,9,59,54,1875.69 
0.1,1,26,33,37,10,32,50,24,4,2,34,14,9,56,36,62,35,49,30,16,58,61,0,13,52,59,18,19,53,51,46,44,5,3,27,7,42,45,40,60,48,55,22,31,12,21,39,17,54,11,15,8,57,6,41,38,63,20,25,29,28,47,1,23,43,1836.61 
0.1,1,22,57,18,25,44,60,40,21,53,46,12,14,55,17,61,20,47,26,38,39,45,62,63,31,59,52,42,58,9,10,30,19,4,27,33,34,0,49,28,6,23,54,15,5,36,43,35,2,11,13,56,29,8,50,48,37,32,24,1,7,41,51,3,16,1830.79 
0.1,1,26,20,1,3,44,12,30,24,54,42,27,6,22,60,14,28,23,33,62,13,52,0,11,49,19,37,38,31,39,43,25,36,59,4,56,47,16,21,29,8,41,63,32,9,2,55,46,51,34,17,7,18,61,57,5,10,35,50,48,58,53,45,40,15,1894.39 
0.1,1,4,3,25,9,48,54,21,37,8,58,1,43,56,51,32,17,34,27,57,44,14,20,12,28,46,24,40,10,59,26,42,7,29,50,61,23,62,16,60,53,22,38,31,36,2,55,6,19,33,41,49,30,15,11,13,47,39,52,63,18,45,0,5,35,1856.27 
0.1,1,49,32,41,22,4,33,9,7,51,37,18,25,36,31,43,55,6,45,3,16,60,19,50,28,12,57,42,54,46,44,20,8,5,35,39,17,59,1,21,63,27,61,29,62,11,23,13,52,14,2,30,47,40,34,58,48,24,26,38,15,53,10,0,56,1850.36 
0.1,1,45,47,43,37,54,25,38,48,42,23,51,12,27,61,36,49,10,57,21,35,11,30,59,58,22,7,46,26,0,4,18,5,19,24,62,6,9,50,56,20,1,34,14,40,13,60,41,16,2,17,3,29,55,8,53,44,32,52,31,39,15,28,33,63,1864.36 
0.1,1,40,19,16,62,47,17,9,28,54,25,50,5,27,7,4,45,0,46,26,3,42,55,57,11,41,33,30,20,35,44,56,13,32,53,22,52,2,60,14,58,36,18,21,39,23,15,59,31,1,49,63,10,43,29,24,37,34,48,38,51,61,12,8,6,1864.27 
