0.1,1,8,1,2,4,12,5,10,7,14,11,3,0,6,13,9,15,5027
0.1,1,10,13,8,5,15,11,0,14,7,9,6,4,12,1,3,2,5029
0.1,1,0,2,7,4,5,3,9,8,1,11,14,13,10,12,6,15,5029
0.1,1,15,6,7,5,1,8,10,14,11,3,4,13,2,12,0,9,5030
0.1,1,9,10,15,13,0,4,3,5,11,8,12,1,7,6,2,14,5008
0.1,1,2,14,0,1,4,9,13,5,7,8,12,6,3,10,11,15,5009
0.1,1,12,1,3,7,14,13,10,15,5,4,11,9,6,0,8,2,5027
0.1,1,14,12,4,6,9,8,3,13,11,1,7,15,2,0,10,5,5030
0.1,1,2,1,0,6,8,12,11,15,9,7,3,13,4,10,14,5,5030
0.1,1,12,14,0,3,10,1,15,13,11,4,7,2,5,9,8,6,5029
0.1,1,8,7,11,9,12,10,2,5,15,0,14,6,4,13,1,3,5029
0.1,1,14,8,6,1,0,13,3,15,7,9,10,5,4,12,11,2,5030
0.1,1,8,11,3,14,1,10,15,12,0,7,6,13,9,5,4,2,5031
0.1,1,14,8,4,2,0,12,11,3,15,7,6,10,9,13,5,1,5030
0.1,1,10,8,15,5,9,1,2,7,0,3,12,13,6,11,14,4,5026
0.1,1,9,1,3,5,14,15,6,8,11,0,12,4,13,10,2,7,5028
0.1,1,14,12,11,8,9,4,2,13,15,3,5,7,0,6,1,10,5009
0.1,1,10,8,14,3,12,1,15,0,7,4,5,13,2,11,6,9,5028
0.1,1,12,13,7,5,10,3,14,11,6,0,15,8,4,9,2,1,5027
0.1,1,15,1,2,9,4,13,5,10,3,8,12,11,7,0,6,14,5009
0.1,1,3,0,7,11,2,10,4,1,5,15,12,6,9,13,14,8,5010
0.1,1,10,8,13,6,2,0,1,4,3,7,12,11,9,5,14,15,5029
0.1,1,13,6,8,9,10,1,14,4,5,0,12,11,2,7,3,15,5008
0.1,1,14,9,10,11,8,3,13,4,1,2,0,5,7,12,6,15,5029
0.1,1,6,10,1,11,0,8,9,7,2,4,12,13,5,3,14,15,5028
0.1,1,11,6,2,10,13,15,5,3,7,8,4,9,12,0,14,1,5028
0.1,1,3,0,9,1,12,15,2,14,5,7,8,4,10,13,11,6,5028
0.1,1,0,1,15,2,9,3,14,11,5,6,4,8,7,10,12,13,5028
0.1,1,2,0,15,5,12,10,6,3,4,9,11,8,7,13,14,1,5030
0.1,1,2,13,3,4,9,8,0,7,1,15,6,11,5,12,14,10,5029
0.1,1,8,6,11,2,13,9,15,3,14,5,1,10,4,12,0,7,5028
0.1,1,11,9,8,5,0,15,13,14,10,1,7,6,12,4,3,2,5029
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,1,8,6,5011
0.1,1,6,8,7,15,5,13,3,2,14,4,1,10,9,0,11,12,5027
0.1,1,0,11,4,14,12,13,5,9,7,1,3,10,8,2,6,15,5573
0.1,1,12,1,3,15,5,0,6,7,2,9,11,13,8,10,4,14,5008
0.1,1,14,10,2,13,6,3,1,7,8,5,15,4,12,9,11,0,5028
0.1,1,0,11,4,15,10,1,12,7,14,5,8,2,9,6,3,13,5013
0.1,1,8,14,2,12,9,10,13,15,7,5,3,1,6,0,11,4,5010
0.1,1,13,6,4,11,0,5,1,7,3,9,8,15,10,2,14,12,5009
0.1,1,12,1,6,2,14,5,15,4,10,8,11,7,3,13,0,9,5030
0.1,1,12,14,6,15,10,11,5,9,2,4,3,1,0,7,8,13,5029
0.1,1,6,2,14,5,0,12,8,11,1,4,15,13,3,9,10,7,5029
0.1,1,3,0,6,5,8,12,1,9,2,7,11,13,10,4,14,15,5028
0.1,1,0,2,4,6,15,3,8,7,5,9,11,14,13,10,12,1,5010
0.1,1,8,2,10,5,4,0,15,7,11,9,3,13,1,6,12,14,5028
0.1,1,14,12,4,5,8,6,9,7,15,1,0,10,2,11,3,13,5029
0.1,1,14,0,7,8,5,12,1,9,6,4,10,13,2,11,3,15,5030
0.1,1,2,13,4,1,8,11,12,9,7,10,15,6,3,5,14,0,5028
0.1,1,13,12,2,5,1,14,9,7,0,15,8,4,10,11,3,6,5030
0.1,1,6,2,3,14,0,11,1,4,7,9,5,13,8,10,12,15,5030
0.1,1,9,8,1,7,11,10,12,14,6,15,2,13,4,0,3,5,5010
0.1,1,0,11,12,2,5,9,3,7,6,1,8,15,4,13,14,10,5009
0.1,1,0,1,6,5,12,2,15,13,14,3,10,8,4,11,7,9,5028
0.1,1,6,13,4,10,1,5,3,15,11,0,12,14,8,7,2,9,5029
0.1,1,9,11,13,1,6,15,3,7,5,2,4,8,0,12,14,10,5028
0.1,1,15,13,14,3,12,8,11,9,10,6,0,1,5,4,7,2,5027
0.1,1,12,8,9,13,5,1,6,7,10,2,14,0,4,11,3,15,5031
0.1,1,11,15,4,5,0,3,12,7,6,9,2,13,10,1,14,8,5030
0.1,1,2,3,11,12,8,5,14,9,4,0,1,6,13,10,7,15,5029
0.1,1,3,7,1,5,10,8,2,9,6,14,12,11,13,0,4,15,5009
0.1,1,12,1,9,6,0,11,2,7,8,14,3,13,10,4,5,15,5028
0.1,1,15,9,6,0,12,3,4,11,2,14,10,13,7,5,8,1,5027
0.1,1,12,8,1,15,2,10,9,7,5,11,0,14,6,13,4,3,5029
0.1,1,13,0,8,2,15,3,4,7,5,14,1,10,12,11,9,6,5028
0.1,1,13,3,14,5,0,15,6,1,2,8,11,10,12,4,9,7,5028
0.1,1,6,12,7,3,5,13,11,14,2,9,1,4,8,10,0,15,5029
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,10,1,12,4,5008
0.1,1,3,15,6,5,8,0,14,1,4,2,11,13,9,10,7,12,5031
0.1,1,15,6,7,5,1,8,10,14,11,3,4,13,2,12,0,9,5029
0.1,1,15,1,2,9,4,13,5,10,3,8,12,11,7,0,6,14,5009
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,1,8,6,5010
0.1,1,14,12,4,5,8,6,9,7,15,1,0,10,2,11,3,13,5028
0.1,1,13,12,2,5,1,14,9,7,0,15,8,4,10,11,3,6,5029
0.1,1,15,1,2,9,4,13,5,10,8,7,0,11,6,12,3,14,5029
0.1,1,6,3,13,14,4,1,2,7,5,8,12,11,9,0,15,10,5029
0.1,1,0,15,8,4,1,14,9,7,13,12,2,5,10,6,3,11,5028
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,10,15,12,5,5027
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,8,1,0,5,5030
0.1,1,15,1,2,9,4,13,5,10,7,0,6,14,3,8,12,11,5008
0.1,1,10,1,12,4,15,5,11,14,0,3,9,8,13,7,2,6,5027
0.1,1,9,1,15,7,5,13,6,12,3,4,14,8,0,11,2,10,5008
0.1,1,6,3,13,14,4,1,2,7,0,15,8,9,10,11,12,5,5028
0.1,1,13,12,2,5,1,14,9,7,8,6,0,11,10,3,4,15,5029
0.1,1,13,12,2,5,1,14,9,7,0,15,8,4,10,11,3,6,5027
0.1,1,13,12,2,5,1,14,9,7,0,15,8,4,10,11,3,6,5030
0.1,1,11,13,14,1,4,10,15,7,9,3,12,0,6,2,5,8,5032
0.1,1,15,1,2,9,4,13,5,10,3,8,12,11,7,0,6,14,5008
0.1,1,2,13,9,5,14,3,10,7,12,0,8,4,15,1,11,6,5012
0.1,1,6,15,8,5,14,4,2,10,0,11,7,13,12,1,3,9,5027
0.1,1,9,1,15,7,4,5,11,14,0,3,12,8,13,10,2,6,5027
0.1,1,9,1,15,7,4,5,11,14,0,3,12,8,13,10,2,6,5027
0.1,1,6,3,13,14,4,1,2,7,0,15,8,12,10,11,9,5,5030
0.1,1,13,12,2,5,1,14,9,7,8,3,0,11,10,6,4,15,5011
0.1,1,3,15,6,5,9,2,10,8,0,1,4,13,7,12,11,14,5027
0.1,1,11,12,1,4,8,0,14,3,5,2,15,13,9,10,7,6,5033
0.1,1,6,3,13,14,4,1,2,7,8,9,0,11,10,12,5,15,5025
0.1,1,6,3,13,14,4,1,2,7,8,9,0,11,10,12,5,15,5025
0.1,1,3,15,6,5,8,0,14,1,4,2,11,13,9,10,7,12,5026
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,1,8,6,5008
0.1,1,12,13,7,5,10,3,14,11,2,9,1,4,8,6,0,15,5028
0.1,1,6,12,7,3,5,13,11,14,10,0,15,8,4,9,2,1,5030
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5010
0.1,1,6,3,13,14,4,1,2,7,8,9,0,11,10,12,5,15,5030
0.1,1,11,12,1,4,9,2,10,8,0,6,15,13,3,14,5,7,5031
0.1,1,11,13,14,1,4,10,15,7,9,3,12,0,2,8,5,6,5028
0.1,1,9,10,4,6,5,13,11,14,2,3,1,12,8,7,0,15,5029
0.1,1,6,12,7,3,5,11,4,2,0,10,15,8,13,9,1,14,5027
0.1,1,10,3,14,11,12,13,7,5,0,4,15,8,9,2,1,6,5028
0.1,1,14,7,13,1,5,11,12,2,3,0,15,8,9,10,4,6,5013
0.1,1,6,0,4,9,10,5,13,8,14,2,7,15,3,12,1,11,5006
0.1,1,6,0,4,9,10,5,13,8,14,2,7,15,3,12,1,11,5010
0.1,1,2,13,9,5,14,3,10,7,1,11,12,0,6,15,4,8,5011
0.1,1,11,13,14,1,4,10,15,7,0,3,5,2,12,9,8,6,5030
0.1,1,9,10,4,6,5,11,12,2,0,3,15,8,14,1,13,7,5010
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,15,2,0,11,5007
0.1,1,9,1,15,7,10,3,14,11,6,0,5,8,4,13,2,12,5030
0.1,1,12,13,7,5,4,15,11,14,0,3,1,8,9,10,2,6,5030
0.1,1,3,9,14,8,5,13,6,7,10,1,12,4,0,11,2,15,5009
0.1,1,9,10,7,12,8,0,14,1,4,2,11,13,3,15,6,5,5026
0.1,1,6,0,4,9,10,5,13,8,14,2,7,15,3,12,1,11,5009
0.1,1,6,12,7,3,5,13,11,14,2,9,1,4,8,10,0,15,5030
0.1,1,6,0,4,9,10,5,13,8,7,15,14,12,1,11,3,2,5029
0.1,1,13,12,2,5,1,14,9,7,6,0,10,15,3,8,4,11,5007
0.1,1,15,6,7,5,1,8,10,14,11,3,4,13,2,12,0,9,5027
0.1,1,6,12,7,3,5,13,11,14,2,9,1,4,10,15,0,8,5030
0.1,1,6,3,13,14,4,1,2,7,5,9,11,12,8,10,15,0,5010
0.1,1,12,1,3,15,5,0,6,7,8,9,14,11,10,4,2,13,5029
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,10,3,14,15,5026
0.1,1,6,3,13,14,1,12,9,7,0,15,8,4,10,11,2,5,5028
0.1,1,4,9,2,1,10,3,14,11,6,0,15,8,12,13,7,5,5029
0.1,1,14,4,2,10,6,15,8,5,12,0,9,13,3,1,11,7,5028
0.1,1,3,15,6,5,8,0,14,1,4,2,11,13,9,10,7,12,5028
0.1,1,3,15,6,5,8,0,14,1,4,2,11,13,9,10,7,12,5028
0.1,1,6,3,13,14,4,1,2,7,5,8,15,10,12,11,9,0,5028
0.1,1,13,0,8,2,15,3,4,7,6,9,1,11,10,12,5,14,5030
0.1,1,13,0,8,2,15,3,4,7,5,14,1,10,11,12,6,9,5032
0.1,1,15,1,2,9,4,13,5,10,3,8,12,11,14,7,0,6,5010
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5010
0.1,1,15,6,7,5,1,8,10,14,11,3,4,13,2,12,0,9,5032
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,1,8,6,5010
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,1,8,6,5009
0.1,1,9,6,12,11,1,8,10,14,2,7,0,5,15,3,4,13,5027
0.1,1,4,12,2,13,10,3,9,14,15,6,7,5,8,1,0,11,5028
0.1,1,9,10,4,6,5,11,12,2,0,3,1,8,13,7,14,15,5028
0.1,1,9,1,15,7,4,5,11,14,0,3,12,8,13,10,6,2,5028
0.1,1,14,12,4,5,6,11,9,2,0,3,15,8,13,7,1,10,5008
0.1,1,9,10,4,6,8,5,14,7,15,1,0,12,2,11,3,13,5027
0.1,1,8,10,0,15,5,13,11,14,2,9,1,4,6,12,7,3,5026
0.1,1,12,0,9,13,14,4,2,10,6,15,8,5,3,1,11,7,5027
0.1,1,0,11,4,15,14,3,10,7,2,13,9,5,12,1,8,6,5009
0.1,1,14,4,2,10,6,15,8,5,12,0,9,13,3,1,11,7,5026
0.1,1,8,0,14,1,3,15,6,5,4,2,11,13,12,7,10,9,5029
0.1,1,10,1,12,4,0,2,15,11,3,9,14,8,5,13,6,7,5011
0.1,1,13,0,8,2,15,3,4,7,5,14,1,10,12,9,11,6,5030
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,8,1,6,5011
0.1,1,9,1,15,7,4,5,11,14,2,3,6,13,8,10,0,12,5028
0.1,1,12,1,3,15,5,0,6,7,4,14,11,8,13,10,2,9,5027
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5011
0.1,1,15,1,2,9,4,13,5,10,8,7,0,11,6,12,3,14,5029
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,10,15,12,5,5027
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,8,1,0,5,5029
0.1,1,15,1,2,9,4,13,5,10,7,0,6,14,3,8,12,11,5008
0.1,1,10,1,12,4,15,5,11,14,0,3,9,8,13,7,2,6,5028
0.1,1,14,7,13,1,5,11,12,2,3,0,15,8,9,10,4,6,5008
0.1,1,6,0,4,9,10,5,13,8,14,2,7,15,3,12,1,11,5010
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,10,3,14,15,5029
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5008
0.1,1,9,10,4,6,8,5,14,7,15,1,0,12,2,11,3,13,5028
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,8,1,6,5009
0.1,1,13,3,14,5,4,11,12,2,0,6,15,8,9,1,10,7,5032
0.1,1,9,10,4,6,12,14,5,7,2,8,11,13,0,15,3,1,5010
0.1,1,9,10,4,6,15,5,11,14,0,3,1,8,13,7,2,12,5029
0.1,1,10,1,12,4,8,5,14,7,15,9,0,6,2,11,3,13,5028
0.1,1,9,10,4,6,8,5,14,7,15,1,0,12,2,11,3,13,5027
0.1,1,0,15,8,4,1,14,9,7,13,12,2,5,10,6,3,11,5030
0.1,1,10,3,15,14,9,6,12,11,8,1,0,4,2,7,5,13,5574
0.1,1,9,10,4,6,8,5,14,7,11,15,2,13,3,1,0,12,5029
0.1,1,13,12,2,5,4,1,6,7,3,9,14,8,0,11,10,15,5011
0.1,1,10,1,12,4,2,5,6,7,8,9,0,11,13,3,14,15,5028
0.1,1,6,0,4,9,15,10,12,11,14,7,2,13,8,1,3,5,5008
0.1,1,10,3,15,14,6,5,13,8,4,2,7,0,9,12,1,11,5031
0.1,1,9,1,15,7,4,13,5,10,8,2,0,11,6,12,3,14,5030
0.1,1,15,1,2,9,5,13,6,12,3,4,14,8,0,11,7,10,5007
0.1,1,13,3,14,5,12,4,9,7,2,8,11,10,1,15,6,0,5028
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,5,15,12,10,5032
0.1,1,2,13,9,5,0,11,4,15,14,3,10,7,6,1,12,8,5010
0.1,1,9,10,4,6,5,11,12,2,13,14,1,7,0,3,15,8,5011
0.1,1,0,15,8,4,1,14,9,7,13,12,2,5,10,6,3,11,5030
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,8,1,0,5,5029
0.1,1,13,0,8,2,5,11,12,14,3,1,15,7,9,10,4,6,5030
0.1,1,14,7,13,1,15,3,4,2,5,0,8,10,12,11,9,6,5028
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,3,14,10,15,5030
0.1,1,6,0,4,9,10,5,13,8,14,2,7,15,12,3,11,1,5007
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,10,15,12,5,5030
0.1,1,6,3,13,14,4,1,2,7,5,8,12,11,9,0,15,10,5031
0.1,1,6,3,13,14,10,5,9,8,0,2,7,15,4,12,1,11,5032
0.1,1,6,0,4,9,8,14,13,11,3,1,2,7,10,15,12,5,5028
0.1,1,2,13,9,5,14,3,10,7,0,11,4,15,12,8,1,6,5008
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5010
0.1,1,13,0,8,2,14,3,10,7,9,11,4,15,12,5,1,6,5008
0.1,1,2,13,9,5,15,3,4,7,0,14,1,10,12,11,8,6,5032
0.1,1,15,1,2,9,8,12,14,0,4,13,5,10,7,6,3,11,5027
0.1,1,0,15,8,4,2,5,10,11,1,14,9,7,6,12,3,13,5028
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5010
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5010
0.1,1,10,1,12,4,5,13,6,7,14,2,8,15,3,9,0,11,5028
0.1,1,6,0,4,9,10,5,13,8,3,12,14,7,1,11,2,15,5029
0.1,1,6,11,12,9,15,3,4,7,5,14,1,10,13,0,8,2,5029
0.1,1,0,11,2,15,12,1,10,4,3,9,14,8,5,13,6,7,5012
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,10,1,12,4,5012
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,10,1,12,4,5009
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,12,4,1,10,5008
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,11,0,2,15,5008
0.1,1,13,3,14,5,12,4,9,7,2,8,11,10,0,15,6,1,5031
0.1,1,15,1,2,9,4,13,5,10,7,0,6,14,3,8,12,11,5008
0.1,1,13,0,8,2,15,3,4,7,5,14,1,10,12,6,9,11,5028
0.1,1,0,15,8,4,1,14,9,7,13,12,2,5,3,11,10,6,5028
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,12,10,1,4,5009
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,2,15,11,0,5010
0.1,1,6,3,13,14,4,1,2,7,5,8,12,11,9,0,15,10,5030
0.1,1,6,3,13,14,4,1,2,7,5,8,12,11,9,0,15,10,5027
0.1,1,13,12,2,5,0,11,10,15,3,9,14,8,4,1,6,7,5011
0.1,1,10,1,12,4,5,13,6,7,2,3,14,15,8,9,0,11,5028
0.1,1,9,10,4,6,5,11,12,2,0,3,15,8,14,1,13,7,5008
0.1,1,14,7,13,1,5,11,12,2,3,0,15,8,9,10,4,6,5006
0.1,1,9,15,12,11,6,3,13,14,4,7,2,10,8,1,0,5,5029
0.1,1,10,3,15,14,4,1,2,7,8,9,0,11,13,6,12,5,5010
0.1,1,13,0,8,2,5,11,12,10,9,3,15,6,14,1,4,7,5030
0.1,1,9,10,4,6,15,3,8,7,5,14,1,0,12,11,2,13,5027
0.1,1,6,3,13,14,1,0,9,7,8,12,2,5,10,15,4,11,5029
0.1,1,0,15,8,4,6,1,2,7,5,14,12,11,9,3,13,10,5030
0.1,1,15,1,2,9,4,13,5,10,7,0,6,14,8,11,3,12,5009
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,5,8,1,0,5029
0.1,1,3,6,11,10,1,14,9,7,13,12,2,5,0,15,8,4,5030
0.1,1,6,3,13,14,5,8,12,11,4,1,2,7,10,9,0,15,5030
0.1,1,9,1,15,7,5,13,6,12,4,0,2,14,3,8,10,11,5010
0.1,1,15,1,2,9,4,13,5,10,3,12,14,8,0,11,7,6,5026
0.1,1,13,3,14,5,12,4,9,7,2,8,11,10,6,1,0,15,5028
0.1,1,9,10,4,6,5,11,12,2,0,3,15,8,13,14,7,1,5009
0.1,1,15,1,2,9,4,13,5,10,7,0,6,14,3,8,12,11,5007
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,8,1,0,5,5030
0.1,1,10,1,12,4,15,5,11,14,8,7,0,2,6,13,3,9,5029
0.1,1,15,1,2,9,4,13,5,10,0,3,14,8,11,7,12,6,5028
0.1,1,0,11,2,15,5,13,6,7,3,9,14,8,12,1,4,10,5012
0.1,1,10,3,15,14,9,6,12,11,4,7,2,13,8,1,0,5,5032
0.1,1,6,3,13,14,8,9,0,11,12,10,5,4,15,7,2,1,5030
0.1,1,10,1,12,4,15,5,11,14,6,9,2,7,3,8,0,13,5029
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,0,11,2,15,5007
0.1,1,15,1,2,9,4,13,5,10,8,7,0,11,6,12,3,14,5031
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,10,3,14,15,5028
0.1,1,10,1,12,4,5,13,6,7,0,11,2,15,3,9,14,8,5010
0.1,1,13,3,14,5,4,11,12,2,0,6,15,8,9,1,10,7,5026
0.1,1,10,1,12,4,2,11,3,13,15,9,0,6,8,5,14,7,5030
0.1,1,6,0,4,9,15,10,12,11,14,7,2,13,8,1,3,5,5008
0.1,1,9,1,15,7,4,13,5,10,8,2,0,11,6,12,3,14,5032
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,5,15,12,10,5029
0.1,1,14,7,13,1,15,3,4,2,5,0,8,10,12,11,9,6,5027
0.1,1,15,3,4,7,6,11,12,9,5,14,1,10,13,0,8,2,5030
0.1,1,10,3,15,14,4,1,2,7,8,9,0,11,13,6,12,5,5011
0.1,1,6,3,13,14,1,0,9,7,8,12,2,5,10,15,4,11,5028
0.1,1,6,3,13,14,1,0,9,7,8,12,2,5,10,15,4,11,5028
0.1,1,10,3,15,14,6,5,13,8,4,2,7,0,9,12,1,11,5031
0.1,1,13,3,14,5,4,11,12,2,7,9,6,8,0,1,10,15,5029
0.1,1,10,1,12,4,5,13,6,7,0,2,15,8,9,14,3,11,5027
0.1,1,15,1,2,9,5,14,12,10,11,3,4,7,13,0,8,6,5031
0.1,1,8,7,0,15,4,13,5,10,6,11,12,9,2,1,3,14,5028
0.1,1,6,3,13,14,8,9,0,11,4,1,2,7,5,15,12,10,5031
0.1,1,10,1,12,4,8,5,14,7,15,9,0,6,2,11,3,13,5029
0.1,1,13,3,14,5,4,11,12,2,0,1,6,7,10,15,9,8,5028
0.1,1,6,3,13,14,8,9,0,11,12,2,15,4,5,1,10,7,5026
0.1,1,7,0,8,3,4,13,5,10,15,1,2,9,12,11,14,6,5028
0.1,1,8,5,0,11,15,3,4,2,14,7,13,1,6,12,10,9,5029
0.1,1,10,3,15,14,6,5,13,8,0,12,2,4,9,1,11,7,5028
0.1,1,13,3,14,5,4,11,12,2,10,15,7,0,9,8,1,6,5009
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,10,14,3,15,5029
0.1,1,14,7,13,1,15,3,4,2,5,0,8,10,6,12,9,11,5029
0.1,1,6,11,12,9,15,3,4,7,5,14,1,10,0,8,2,13,5032
0.1,1,10,1,12,4,5,13,6,7,3,9,14,8,11,0,15,2,5009
0.1,1,4,13,5,10,9,1,15,7,8,2,0,11,6,12,3,14,5031
0.1,1,14,7,13,1,15,3,4,2,12,11,9,6,5,0,8,10,5029
0.1,1,10,3,15,14,6,5,13,8,4,2,7,0,11,9,12,1,5030
0.1,1,15,1,2,9,4,13,5,10,0,3,14,8,6,12,7,11,5029
0.1,1,6,0,4,9,15,10,12,11,14,7,2,13,8,1,3,5,5009
0.1,1,9,10,4,6,12,14,5,7,2,8,11,13,0,15,3,1,5009
0.1,1,6,11,12,9,4,1,2,7,8,3,0,15,13,14,10,5,5030
0.1,1,10,3,15,14,11,12,4,7,5,6,1,9,13,0,8,2,5029
0.1,1,11,2,0,15,5,13,6,7,3,9,14,8,10,1,12,4,5010
0.1,1,14,7,2,13,15,10,12,11,6,0,4,9,3,8,1,5,5010
0.1,1,10,3,15,14,6,5,13,8,4,2,7,0,11,12,9,1,5029
0.1,1,13,12,2,5,4,1,6,7,8,9,0,11,10,3,14,15,5030
0.1,1,9,1,15,7,4,13,5,10,8,2,0,11,6,12,3,14,5030
0.1,1,9,10,4,6,15,5,11,14,0,3,1,8,13,7,2,12,5033
0.1,1,10,3,15,14,4,1,2,7,0,13,9,8,11,5,12,6,5028
0.1,1,15,1,2,9,4,13,5,10,8,7,0,11,14,6,12,3,5029
0.1,1,10,3,15,14,6,5,13,8,0,9,1,11,4,7,2,12,5028
0.1,1,9,10,4,6,15,5,11,14,8,2,7,0,13,12,1,3,5030
0.1,1,0,10,12,11,9,1,15,7,14,4,2,13,8,6,3,5,5029
0.1,1,1,12,3,14,15,13,5,10,8,2,7,11,6,0,4,9,5010
0.1,1,6,3,13,14,9,12,1,11,4,2,7,0,10,5,15,8,5027
0.1,1,10,3,15,14,5,6,12,13,4,1,2,7,8,9,0,11,5008
0.1,1,6,0,4,9,15,10,12,11,14,7,2,13,1,8,3,5,5009
0.1,1,10,3,15,14,4,1,2,7,8,9,0,11,12,6,13,5,5009
0.1,1,9,10,4,6,12,14,5,7,3,1,13,8,0,11,2,15,5009
0.1,1,10,1,12,4,5,13,6,7,2,8,11,14,0,15,3,9,5027
